"time" "x" "y" "sx.a1" "sy.a1" "sx.a2" "sy.a2" "sx.b1" "sy.b1" "sx.b2" "sy.b2" "sx.c1" "sy.c1" "sx.c2" "sy.c2"
22.95 1.17128945277597 0.936659283133211 -11.4010739720209 -4.0844664783731 -0.444182575366381 -2.49838268732255 9.25966826563462 3.33687847235416 0.543801825823618 3.11186808811992 9.98121297982029 3.60658630459875 0.480096125751358 2.67879090743909
23 1.17138316157471 0.936707386979064 -11.4085798568087 -4.08824424353263 -0.444542264232729 -2.49869469442338 9.26493166222358 3.33958143081508 0.544304363881048 3.11240676790194 9.98633284720352 3.60931865926678 0.480459572586499 2.67895157933979
23.05 1.17147638661218 0.936755250978936 -11.4160481170605 -4.09200332729718 -0.4449000844047 -2.49900501877976 9.27016717500312 3.34227016748293 0.544804443389116 3.11294252454161 9.99142257096097 3.61203517277665 0.480820937682296 2.67911111425259
23.1 1.17156913031799 0.936802876189299 -11.423478930006 -4.09574381429424 -0.44525604494573 -2.49931367003743 9.27537494400934 3.34494475249001 0.545302075317391 3.11347537569367 9.99648231770505 3.61473592973704 0.481180232010215 2.6792695217373
23.15 1.17166139511018 0.93685026366429 -11.4308724721584 -4.09946578886167 -0.445610154882901 -2.49962065777274 9.28055510865202 3.34760525567709 0.545797270599424 3.1140053388741 10.0015122532258 3.6174210143853 0.481537466494831 2.67942681124796
23.2 1.17175318339531 0.936897414455668 -11.4382289193159 -4.10316933504744 -0.445962423206983 -2.49992599149334 9.28570780771665 3.35025174659389 0.546290040132684 3.11453243146167 10.0065125424937 3.62009051058799 0.481892652013877 2.67958299213436
23.25 1.17184449756843 0.936944329612776 -11.4455484465637 -4.10685453660923 -0.446312858872485 -2.50022968063899 9.2908331793665 3.35288429449956 0.546780394778505 3.11505667069943 10.0114833496632 3.62274450184141 0.482245799398298 2.67973807364345
23.3 1.17193534001321 0.9369910101825 -11.4528312282754 -4.11052147701426 -0.446661470797706 -2.50053173458227 9.29593136114464 3.35550296836316 0.547268345362031 3.11557807369627 10.0164248380752 3.62538307127213 0.482596919432309 2.67989206492077
23.35 1.17202571310194 0.937037457209237 -11.4600774381147 -4.11417023943896 -0.447008267864781 -2.50083216262935 9.30100248997601 3.35810783686421 0.547753902672168 3.1160966574284 10.0213371702606 3.62800630163756 0.48294602285345 2.68004497501191
23.4 1.1721156191956 0.937083671734855 -11.4672872490371 -4.11780090676881 -0.447353258919737 -2.50113097402068 9.30604670216941 3.36069896839317 0.548237077461538 3.11661243874079 10.026220507943 3.63061427532653 0.483293120352652 2.68019681286382
23.45 1.1722050606439 0.937129654798658 -11.4744608332916 -4.12141356159807 -0.447696452772547 -2.50142817793175 9.31106413341963 3.36327643105203 0.548717880446436 3.11712543434867 10.0310750120419 3.63320707435994 0.483638222574294 2.68034758732624
23.5 1.17229403978535 0.937175407437354 -11.4815983624224 -4.12500828622968 -0.448037858197183 -2.50172378347372 9.31605491880943 3.36584029265478 0.549196322306788 3.11763566083892 10.0359008426757 3.63578478039128 0.483981340116277 2.68049730715302
23.55 1.17238255894726 0.937220930685022 -11.4887000072707 -4.12858516267503 -0.448377483931676 -2.50201779969419 9.32101919281159 3.36839062072804 0.549672413686115 3.11814313467151 10.040698159165 3.63834747470738 0.484322483530084 2.68064598100341
23.6 1.17247062044584 0.937266225573079 -11.4957659379761 -4.13214427265386 -0.448715338678172 -2.50231023557782 9.32595708929097 3.37092748251157 0.550146165191498 3.11864787218087 10.0454671200351 3.640895238229 0.484661663320856 2.68079361744342
23.65 1.17255822658621 0.937311293130247 -11.5027963239788 -4.13568569759416 -0.44905143110299 -2.50260110004701 9.33086874150658 3.37345094495887 0.550617587393545 3.11914988957724 10.0502078830196 3.64342815151148 0.484998889947463 2.68094022494707
23.7 1.17264537966248 0.937356134382526 -11.5097913340209 -4.13920951863205 -0.449385769836686 -2.5028904019626 9.33575428211356 3.37596107473776 0.551086690826367 3.11964920294809 10.0549206050633 3.64594629474551 0.485334173822574 2.68108581189765
23.75 1.17273208195778 0.937400750353164 -11.5167511361484 -4.14271581661175 -0.449718363474113 -2.50317815012447 9.3406138431653 3.378457938231 0.551553485987546 3.12014582825936 10.0596054423248 3.64844974775775 0.48566752531274 2.68123038658897
23.8 1.1728183357443 0.937445142062627 -11.5236758977128 -4.14620467208548 -0.450049220574485 -2.50346435327217 9.34544755611541 3.38094160153683 0.552017983338116 3.12063978135686 10.0642625501803 3.65093859001159 0.48599895473847 2.6813739572266
23.85 1.17290414328334 0.937489310528573 -11.5305657853732 -4.14967616531347 -0.450378349661441 -2.50374902008563 9.35025555181985 3.38341213046967 0.55248019330254 3.1211310779675 10.068892083226 3.65341290060786 0.486328472374308 2.68151653192903
23.9 1.17298950682538 0.937533256765825 -11.5374209650976 -4.15313037626394 -0.45070575922311 -2.50403215918567 9.35503796053888 3.38586959056066 0.552940126268692 3.12161973370062 10.0734941952816 3.65587275828561 0.486656088448923 2.68165811872891
23.95 1.17307442861011 0.937576981786344 -11.544241602165 -4.15656738461311 -0.451031457712179 -2.50431377913469 9.35979491193919 3.38831404705836 0.553397792587844 3.1221057640492 10.0780690393929 3.65831824142284 0.486981813145184 2.68179872557417
24 1.17315891086646 0.937620486599207 -11.551027861167 -4.15998726974521 -0.451355453545962 -2.50459388843722 9.36452653509587 3.39074556492933 0.553853202574651 3.12258918439114 10.0826167678352 3.66074942803728 0.487305656600255 2.68193836032921
24.05 1.17324295581269 0.937663772210579 -11.5577799060097 -4.16339011075259 -0.451677755106465 -2.50487249554057 9.36923295849452 3.39316420885884 0.554306366507139 3.12307000999046 10.0871375321162 3.66316639578719 0.487627628905677 2.68207703077601
24.1 1.17332656565638 0.937706839623692 -11.5644978999157 -4.1667759864357 -0.451998370740461 -2.50514960883534 9.37391431003324 3.39557004325146 0.554757294626701 3.12354825599852 10.091631482979 3.66556922197216 0.48794774010746 2.68221474461524
24.15 1.17340974259453 0.937749689838822 -11.5711820054254 -4.17014497530325 -0.452317308759557 -2.50542523665603 9.37857071702471 3.39796313223178 0.55520599713809 3.12402393745521 10.096098770405 3.66795798353392 0.488266000206175 2.68235150946737
24.2 1.17349248881357 0.937792323853267 -11.5778323843993 -4.17349715557226 -0.45263457744027 -2.50569938728163 9.38320230619819 3.40034353964506 0.555652484209412 3.12449706929014 10.1005395436174 3.67033275705716 0.488582419157043 2.68248733287375
24.25 1.17357480648943 0.937834742661326 -11.5844491980197 -4.17683260516823 -0.452950185024099 -2.50597206893611 9.38780920370161 3.40271132905787 0.556096765972131 3.12496766632376 10.1049539510836 3.6726936187704 0.488897006870039 2.68262222229767
24.3 1.17365669778756 0.937876947254276 -11.5910326067923 -4.18015140172522 -0.453264139717597 -2.50624328978904 9.39239153510357 3.40506656375886 0.556538852521067 3.12543574326852 10.1093421405185 3.6750406445468 0.489209773209976 2.68275618512541
24.35 1.17373816486299 0.937918938620358 -11.5975827705483 -4.18345362258606 -0.453576449692449 -2.50651305795607 9.39694942539538 3.40740930675938 0.556978753914401 3.12590131473002 10.1137042588879 3.67737390990504 0.489520727996613 2.68288922866726
24.4 1.1738192098604 0.937960717744752 -11.6040998484463 -4.18673934480247 -0.453887123085548 -2.50678138149949 9.40148299899313 3.40973962079422 0.557416480173678 3.1263643952081 10.1180404524107 3.67969349001021 0.489829881004752 2.68302136015855
24.45 1.17389983491412 0.938002285609564 -11.6105839989738 -4.19000864513528 -0.454196167999072 -2.50704826842877 9.40599237973971 3.41205756832227 0.55785204128382 3.12682499909792 10.1223508665626 3.68199945967468 0.490137241964334 2.68315258676065
24.5 1.17398004214819 0.938043643193803 -11.6170353799493 -4.19326160005462 -0.45450359250056 -2.50731372670103 9.41047769090682 3.41436321152731 0.558285447193131 3.12728314069107 10.1266356460787 3.684291893359 0.490442820560549 2.68328291556193
24.55 1.17405983367643 0.938084791473369 -11.6234541485244 -4.19649828574016 -0.454809404622995 -2.50757776422158 9.41493905519703 3.41665661231865 0.558716707813313 3.12773883417664 10.1308949349569 3.68657086517279 0.490746626433935 2.68341235357879
24.6 1.17413921160245 0.938125731421033 -11.629840461185 -4.19971877808128 -0.455113612364878 -2.50784038884443 9.41937659474584 3.4189378323319 0.559145833019478 3.12819209364222 10.1351288764604 3.6888364488757 0.491048669180484 2.68354090775652
24.65 1.17421817801972 0.938166464006423 -11.636194473754 -4.20292315267739 -0.455416223690316 -2.50810160837274 9.42379043112363 3.42120693292968 0.559572832650167 3.12864293307501 10.1393376131212 3.69108871787827 0.49134895835175 2.68366858497034
24.7 1.17429673501159 0.938206990196009 -11.6425163413923 -4.20611148483815 -0.455717246529097 -2.50836143055934 9.42818068533778 3.42346397520239 0.559997716507365 3.12909136636279 10.1435212867425 3.69332774524294 0.491647503454956 2.68379539202625
24.75 1.17437488465138 0.938247310953089 -11.6488062186017 -4.20928384958376 -0.456016688776776 -2.50861986310722 9.43254747783464 3.4257090199689 0.560420494356522 3.12953740729493 10.1476800384024 3.69555360368493 0.491944313953104 2.68392133566198
24.8 1.17445262900236 0.938287427237772 -11.6550642592258 -4.21244032164525 -0.456314558294758 -2.50887691366997 9.43689092850159 3.42794212777734 0.560841175926578 3.12998106956343 10.1518140084563 3.69776636557325 0.492239399265084 2.68404642254789
24.85 1.17452997011784 0.938327340006969 -11.6612906164526 -4.21558097546476 -0.456610862910378 -2.50913258985223 9.44121115666905 3.43016335890584 0.561259770909984 3.13042236676385 10.1559233365401 3.69996610293162 0.492532768765789 2.68417065928783
24.9 1.1746069100412 0.938367050214378 -11.6674854428159 -4.21870588519591 -0.456905610416991 -2.50938689921023 9.44550828111251 3.43237277336329 0.561676288962728 3.13086131239632 10.1600081615733 3.70215288743946 0.492824431786223 2.68429405242
24.95 1.17468345080595 0.938406558810472 -11.6736488901977 -4.22181512470408 -0.457198808574054 -2.50963984925215 9.44978242005452 3.43457043089007 0.562090739704364 3.13129791986647 10.1640686217616 3.70432679043288 0.493114397613621 2.68441660841788
25 1.17475959443573 0.938445866742488 -11.6797811098298 -4.22490876756676 -0.457490465107214 -2.5098914474386 9.45403369116679 3.43675639095889 0.562503132718043 3.13173220248635 10.1681048546004 3.70648788290563 0.493402675491559 2.68453833369099
25.05 1.17483534294441 0.938484974954414 -11.6858822522956 -4.22798688707395 -0.457780587708391 -2.51014170118308 9.45826221157213 3.43893071277549 0.562913477550539 3.13216417347545 10.1721169968772 3.70863623551016 0.493689274620075 2.68465923458574
25.1 1.17491069833607 0.938523884386982 -11.6919524675324 -4.23104955622845 -0.45806918403587 -2.51039061785239 9.46246809784649 3.44109345527944 0.563321783712286 3.13259384596149 10.1761051846749 3.71077191855855 0.493974204155782 2.6847793173863
